Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EmployeeID_Anon
27,0,Travel_Rarely,511,Sales,2,2,Medical,1,Female,89,4,2,Sales Executive,3,Single,6500,26997,0,No,14,3,2,0,9,5,2,8,7,0,7,802e03bf48898b84a3c55bc1269b5f40ced6477f8bb6e64a7341f78c97d524e4
48,0,Travel_Frequently,117,Research & Development,22,3,Medical,4,Female,58,3,4,Manager,4,Divorced,17174,2437,3,No,11,3,2,1,24,3,3,22,17,4,7,e41d64db5703c6440b5c714d57251a845bc0bd241480b41a4e7fd3e052f85a82
44,0,Travel_Rarely,170,Research & Development,1,4,Life Sciences,2,Male,78,4,2,Healthcare Representative,1,Married,5033,9364,2,No,15,3,4,1,10,5,3,2,0,2,2,262b06d105e1c865b01c3e0a74291cdae511ef15f3d456e14fbe2dffd9efe3b9
34,1,Non-Travel,967,Research & Development,16,4,Technical Degree,4,Male,85,1,1,Research Scientist,1,Married,2307,14460,1,Yes,23,4,2,1,5,2,3,5,2,3,0,56a3a46a3ba4fb713fd3e4cfa51a5748abf2c2662fefb0b5a863fdef34572255
56,1,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,Male,97,3,1,Laboratory Technician,4,Single,2587,10261,1,No,16,3,4,0,5,3,3,4,2,1,0,4332cd76590d0efdbd8d067acf531546da2ba0a67c538440e7defedbea48d1dc
36,0,Travel_Rarely,335,Sales,17,2,Marketing,3,Male,33,2,2,Sales Executive,2,Married,5507,16822,2,No,16,3,3,2,12,1,1,4,2,1,3,00f6112fe58387958ef80793a34746429f40c97fe7b51d6a576705acbf8fc6af
41,0,Travel_Rarely,337,Sales,8,3,Marketing,3,Female,54,3,2,Sales Executive,2,Married,4393,26841,5,No,21,4,3,1,14,3,3,5,4,1,4,8e614d39a1f1279958da1c9f7e8df51db4aabca8cc3a3e84f8c3dc5f88e1fcfb
42,0,Travel_Rarely,1396,Research & Development,6,3,Medical,3,Male,83,3,3,Research Director,1,Married,13348,14842,9,No,13,3,2,1,18,3,4,13,7,5,7,dc4bc886825c446e6ae02d4d0c6a8787af0395079effcc3afc0f8bdc40cbd161
31,0,Travel_Rarely,1079,Sales,10,2,Medical,3,Female,86,3,2,Sales Executive,4,Divorced,6583,20115,2,Yes,11,3,4,1,8,2,3,5,2,1,4,a991b89eed28e85e1a7238873f922290111049668c680a68ee15201a611219b3
34,0,Travel_Rarely,735,Sales,3,1,Medical,4,Female,75,2,2,Sales Executive,4,Married,8103,16495,3,Yes,12,3,3,0,9,3,2,4,2,0,1,811af1590c16fc90322a05ab17f360939077f63f674a7e0550732a36050444ac
31,0,Travel_Rarely,471,Research & Development,4,3,Medical,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978,16031,8,No,12,3,2,1,4,0,2,2,2,2,2,c30c6b3aa67e27e0fc807ab96edfc920b08ca09b98c942a593aff6c832957388
26,0,Travel_Frequently,1096,Research & Development,6,3,Other,3,Male,61,4,1,Laboratory Technician,4,Married,2544,7102,0,No,18,3,1,1,8,3,3,7,7,7,7,54e87e2783378cd883fb63bea84e2ecdd554b0646ec35a12d6df365ccad3c68b
45,0,Travel_Frequently,1297,Research & Development,1,4,Medical,2,Male,44,3,2,Healthcare Representative,3,Single,5399,14511,4,No,12,3,3,0,12,3,3,4,2,0,3,2c1f3f5f6523af84fde4af934caa1126ae6bcebacd36e397fbddcb8a620c1d73
33,0,Travel_Rarely,217,Sales,10,4,Marketing,2,Male,43,3,2,Sales Executive,3,Single,5487,10410,1,No,14,3,2,0,10,2,2,10,4,0,9,3849ba084da2faea804918e8d999dee3f176659e0216debcccbf86b3e6b769ef
28,0,Travel_Frequently,783,Sales,1,2,Life Sciences,3,Male,42,2,2,Sales Executive,4,Married,6834,19255,1,Yes,12,3,3,1,7,2,3,7,7,0,7,3d5d2c29712a98874d8142d229c4bce09158a144ad376c2b68411f240878a9c1
29,1,Travel_Frequently,746,Sales,24,3,Technical Degree,3,Male,45,4,1,Sales Representative,1,Single,1091,10642,1,No,17,3,4,0,1,3,3,1,0,0,0,aef662afc24b5edde66ab972975340f6a9963eb766261e6bf43ffdb56b6d2a3f
39,0,Non-Travel,1251,Sales,21,4,Life Sciences,1,Female,32,1,2,Sales Executive,3,Married,5736,3987,6,No,19,3,3,1,10,1,3,3,2,1,2,639c1115ab55d139a527f7bb3c1a9570bb60cf96f5c13bdaa41a7264a74e748f
27,0,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,2,Male,41,3,1,Research Scientist,2,Married,2226,6073,1,No,11,3,3,1,6,3,2,5,3,1,2,5c06e46c5e47cfacad16ce1e37f17c09fdbc7072c567613e0b8112173f688a65
34,0,Travel_Frequently,735,Research & Development,22,4,Other,3,Male,86,2,2,Research Scientist,4,Married,5747,26496,1,Yes,15,3,2,0,16,3,3,15,10,6,11,01a0123885ebec5b37b52ddc058c20d052525c654b69e7b7bfd5feb291428bba
28,1,Travel_Rarely,1475,Sales,13,2,Marketing,4,Female,84,3,2,Sales Executive,3,Single,9854,23352,3,Yes,11,3,4,0,6,0,3,2,0,2,2,c8c817e80216ce409c63a735acdd40fb7b023bcca6e87b6fc89973c447b6a858
47,0,Non-Travel,1169,Research & Development,14,4,Technical Degree,3,Male,64,3,2,Research Scientist,2,Married,5467,2125,8,No,18,3,3,1,16,4,4,8,7,1,7,914c948388ae30bdb0179a2f7bc91836d6af004171af735188fc1b69c286c864
56,0,Travel_Rarely,1443,Sales,11,5,Marketing,4,Female,89,2,2,Sales Executive,1,Married,5380,20328,4,No,16,3,3,1,6,3,3,0,0,0,0,2e355fa8b5acf07f4608835401e5a6144f25c505ed9d2689f93df6382890a79c
39,0,Travel_Rarely,867,Research & Development,9,2,Medical,1,Male,87,3,2,Manufacturing Director,1,Married,5151,12315,1,No,25,4,4,1,10,3,3,10,0,7,9,3f46bdea034f311a14efe877f5592d84a7a6c97d9b917be3f55573311e6cdda7
38,0,Travel_Frequently,1394,Research & Development,8,3,Medical,4,Female,58,2,2,Research Scientist,2,Divorced,2133,18115,1,Yes,16,3,3,1,20,3,3,20,11,0,7,c6f5c46f9e3daea6422f8a004682a5de6f6946a9cfb7c9ca71912c029a981403
58,0,Travel_Rarely,605,Sales,21,3,Life Sciences,4,Female,72,3,4,Manager,4,Married,17875,11761,4,Yes,13,3,3,1,29,2,2,1,0,0,0,6eac02c2ab0dc9378be87d5d04da2fd747fb2340dad4977778defee7da92f657
32,1,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,Female,47,4,1,Research Scientist,3,Single,2432,15318,3,Yes,14,3,1,0,8,2,3,4,1,0,3,94ad0b5b0a595b7eaafe9404423d8543b4c8dcfc26ecffb44f6894e2ca46fd61
38,0,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,2,Male,71,3,1,Research Scientist,4,Divorced,4771,14293,2,No,19,3,4,2,10,0,4,5,2,0,3,d0ab864a17dbd8a07dda05a58ac74d4894b7effa8e1c5152d71adf8b1fcc24d9
49,0,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,2,Male,42,3,5,Research Director,4,Married,19161,13738,3,No,15,3,4,0,28,3,3,5,4,4,3,5933b0b35d5d3e9d1f53fbce9403c5672883fff37f429dc1da26881f47415672
42,0,Travel_Rarely,419,Sales,12,4,Marketing,2,Male,77,3,2,Sales Executive,4,Divorced,5087,2900,3,Yes,12,3,3,2,14,4,3,0,0,0,0,66a7a5807c3130eb2d0b55bb260a6a001b9d62095c94b753cbb215f3e4f099e1
27,1,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,Female,58,2,1,Human Resources,2,Married,2863,19555,1,No,12,3,1,0,1,2,3,1,0,0,0,f513a0aa4f8f39744c6fddf2b5eb18cc1eac55ca866a1b243d835362a023f243
35,0,Travel_Rarely,682,Sales,18,4,Medical,2,Male,71,3,2,Sales Executive,1,Married,5561,15975,0,No,16,3,4,1,6,2,1,5,3,0,4,060672b8531404f598515957df33d6387e0647cbc382d35ef286fa3466362384
28,0,Non-Travel,1103,Research & Development,16,3,Medical,3,Male,49,3,1,Research Scientist,3,Single,2144,2122,1,No,14,3,3,0,5,3,2,5,3,1,4,8eec27653c19ed078b2f3bae16ff901d16347d7917d2b8e2317914e2437bf324
31,0,Non-Travel,976,Research & Development,3,2,Medical,3,Male,48,3,1,Research Scientist,1,Divorced,3065,3995,1,Yes,13,3,4,1,4,3,4,4,2,2,3,03b0bd366e8184f8d871c3a7c7cc26c73c25b54ff54c64b28b10b898242cdc8a
36,0,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,Male,66,4,1,Laboratory Technician,2,Married,2810,9238,1,No,22,4,2,0,5,3,3,5,4,0,2,82887006d04d939ffca870bc268a940df6cf01dbdf12e228ccf476d07d7c9424
34,0,Travel_Rarely,937,Sales,1,3,Marketing,1,Male,32,3,3,Sales Executive,4,Single,9888,6770,1,No,21,4,1,0,14,3,2,14,8,2,1,3f5f3806e425deac33023e9764d08ac98397e6f1bc8599743cbb15a9cfdf8929
34,0,Travel_Rarely,1239,Sales,13,4,Medical,4,Male,39,3,3,Sales Executive,3,Divorced,8628,22914,1,No,18,3,3,1,9,2,2,8,7,1,1,3510a92fc7dd04f69b1aeeef5489ef168dbf1d9c4d528b8f4af4240a8b295ab4
26,0,Travel_Rarely,157,Research & Development,1,3,Medical,3,Male,95,3,1,Laboratory Technician,1,Single,2867,20006,0,No,13,3,4,0,8,6,2,7,7,7,6,6ed701cfedb16ebd91b2d185383115c6f9ce12f2f9c744d7d605be0002109362
29,0,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,Male,89,3,2,Healthcare Representative,1,Married,5373,6225,0,No,12,3,1,1,6,5,2,5,3,0,2,98f3aaa79f6ba1759e046f873955785d869eec78b60ff7ad2f1bb62d50ea8a0a
32,0,Non-Travel,1146,Research & Development,15,4,Medical,3,Female,34,3,2,Healthcare Representative,4,Divorced,6667,16542,5,No,18,3,2,1,9,6,3,5,1,1,2,b53a7292b38e011dbe6efc79c22d028ddd364da2e6b9aa182915572742330ea9
31,0,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,4,Male,48,1,2,Research Scientist,1,Married,5003,5771,1,No,21,4,2,0,10,6,3,10,8,8,7,04aa39fcb509e7842f0bd5b135b6181b0b57c8a74422838362f430351fc364f2
28,1,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,3,Male,32,2,1,Laboratory Technician,4,Divorced,2367,18779,5,No,12,3,1,1,6,2,2,4,1,0,3,6606753e5a126d7068012a526d44c3eb2f7fcd09d5faeb30c77dbfd87ca7e758
38,0,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,Male,59,2,1,Sales Representative,1,Single,2858,11473,4,No,14,3,1,0,20,3,2,1,0,0,0,f7ac69722a0706c533afa393b1574a761a073df0a8280094d3500a4bbc9c2877
35,0,Travel_Rarely,1224,Sales,7,4,Life Sciences,3,Female,55,3,2,Sales Executive,4,Married,5204,13586,1,Yes,11,3,4,0,10,2,3,10,8,0,9,9aec25da37c5143655198925302a995797eeef538933800b67b87c48de7ad120
27,0,Travel_Rarely,954,Sales,9,3,Marketing,4,Male,44,3,2,Sales Executive,4,Single,4105,5099,1,No,14,3,1,0,7,5,3,7,7,0,7,d7c7673ba8ca7b0f04b1af4df026cbea7fed5b8acf59b27d33ef988c60eff054
32,0,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,4,Male,56,2,2,Manufacturing Director,4,Single,9679,10138,8,No,24,4,2,0,8,1,3,1,0,0,0,c00cf031587d12c309358e85de8876b2738d3ef2cadd88db6b07318ea0ba8973
31,1,Travel_Frequently,754,Sales,26,4,Marketing,1,Male,63,3,2,Sales Executive,4,Married,5617,21075,1,Yes,11,3,3,0,10,4,3,10,7,0,8,50828327cbf487d99d22c77ef8f980e5d7c8b93e2a1d1b084e2dc6760240e738
53,1,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,Male,66,3,3,Sales Executive,1,Single,10448,5843,6,Yes,13,3,2,0,15,2,2,2,2,2,2,a48622b535728587fd351763d1296c7ec9cb5bc6743d5f22b011d5b5c3ef688f
54,0,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,Female,67,3,2,Research Scientist,3,Married,2897,22474,3,No,11,3,3,2,9,6,2,4,3,2,3,fd21cc3cb5062bc4ac714c489e1ca0e37a577c19ba23b0d00e9767f598d37636
33,0,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968,18079,1,No,20,4,3,3,9,2,3,9,7,2,8,ad1f3889d0032e7c2791053060e4c044837353325fbd42cdeeef65638ed31c2a
43,0,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1,Male,30,3,3,Healthcare Representative,3,Married,7510,16873,1,No,17,3,2,1,10,1,3,10,9,0,9,2b5d2ba5803e6fe3a2bc08b5f3965f47a92918a9c44b8090618d5d5a2876cf8c
38,0,Travel_Frequently,1444,Human Resources,1,4,Other,4,Male,88,3,1,Human Resources,2,Married,2991,5224,0,Yes,11,3,2,1,7,2,3,6,2,1,2,0a95adbf8581859ae0cc477127abeaf4ad89916405c41855af8fbc482e1634e8
55,0,Travel_Rarely,189,Human Resources,26,4,Human Resources,3,Male,71,4,5,Manager,2,Married,19636,25811,4,Yes,18,3,1,1,35,0,3,10,9,1,4,9baed8fceea6e36d36670d72429d909547165efc038c293a14a41ef2edf83141
31,0,Travel_Rarely,1276,Research & Development,2,1,Medical,4,Female,59,1,1,Laboratory Technician,4,Divorced,1129,17536,1,Yes,11,3,3,3,1,4,3,1,0,0,0,ec54e99514663edb97adef400fbf34a77daae108303d3da8008a7dfb4cdf0f52
39,0,Travel_Rarely,119,Sales,15,4,Marketing,2,Male,77,3,4,Sales Executive,1,Single,13341,25098,0,No,12,3,1,0,21,3,3,20,8,11,10,20ee235b5de5b36244da6f9aa1cbdd032a90867ba92276ccc8c38c0d0d57fcec
42,0,Non-Travel,335,Research & Development,23,2,Life Sciences,4,Male,37,2,2,Research Scientist,3,Single,4332,14811,1,No,12,3,4,0,20,2,3,20,9,3,7,4c3aada37cf7fd3819b2da502a15f78f7ce5a2ce6d584b630344ff00dffc74ac
31,0,Non-Travel,697,Research & Development,10,3,Medical,3,Female,40,3,3,Research Director,3,Married,11031,26862,4,No,20,4,3,1,13,2,4,11,7,4,8,11d1ff4edd53407199c92b00cbc3abe8c9c5d5bed4414ad07b55c896b0e7a713
54,0,Travel_Rarely,157,Research & Development,10,3,Medical,3,Female,77,3,2,Manufacturing Director,1,Single,4440,25198,6,Yes,19,3,4,0,9,3,3,5,2,1,4,051c2e380d07844ffaca43743957f8c0efe2bdf74c6c1e6a9dcccb8d1a3c596b
24,0,Travel_Rarely,771,Research & Development,1,2,Life Sciences,2,Male,45,2,2,Healthcare Representative,3,Single,4617,14120,1,No,12,3,2,0,4,2,2,4,3,1,2,a78f19952edd18bf02b3c9eb704b088e2120941d6acb22f6f795c42796e60252
23,0,Travel_Rarely,571,Research & Development,12,2,Other,4,Male,78,3,1,Laboratory Technician,4,Single,2647,13672,1,No,13,3,3,0,5,6,4,5,2,1,4,48deb732e8de8fe7995bbc2816520798fcab815f62165af4d53bbc24434c963e
40,0,Travel_Frequently,692,Research & Development,11,3,Technical Degree,4,Female,73,3,2,Laboratory Technician,3,Married,6323,26849,1,No,11,3,1,1,10,2,4,10,9,9,4,78e370b587b145920213731b7c7c725e512b3b6577c51c800218a7c764c532ae
40,0,Travel_Rarely,444,Sales,2,2,Marketing,2,Female,92,3,2,Sales Executive,2,Married,5677,4258,3,No,14,3,3,1,15,4,3,11,8,5,10,8f8472a2f6ec348bfc7577a035c7f34a04c62f0c757b54687e1175236dcf393b
25,0,Travel_Rarely,309,Human Resources,2,3,Human Resources,3,Female,82,3,1,Human Resources,2,Married,2187,19655,4,No,14,3,3,0,6,3,3,2,0,1,2,744b93f9950fc38dad705556931ea48193b99dcb191cc9bd77097f65fbe2f0b8
30,0,Travel_Rarely,911,Research & Development,1,2,Medical,4,Male,76,3,1,Laboratory Technician,2,Married,3748,4077,1,No,13,3,3,0,12,6,2,12,8,1,7,9113b98df80f877c7a2ee5d865a04c9514b4e9bf25a49d315b0b15f115d2f0d2
25,0,Travel_Rarely,977,Research & Development,2,1,Other,4,Male,57,3,1,Laboratory Technician,3,Divorced,3977,7298,6,Yes,19,3,3,1,7,2,2,2,2,0,2,3f83e9ad5be63bd5bf2fd009fffe6b7dd4066243975bc962edc37459c17e65b9
47,0,Travel_Rarely,1180,Research & Development,25,3,Medical,1,Male,84,3,3,Healthcare Representative,3,Single,8633,13084,2,No,23,4,2,0,25,3,3,17,14,12,11,8e71b24534e9f3fb3a71263359fed2b7ffb008265e0d34383e319f1b6f5c08f2
33,0,Non-Travel,1313,Research & Development,1,2,Medical,2,Male,59,2,1,Laboratory Technician,3,Divorced,2008,20439,1,No,12,3,3,3,1,2,2,1,1,0,0,1bc3201a9f24a2fe48f634f90d406aaf6cbf5e36e292870ecba98d74b065ee1b
38,0,Travel_Rarely,1321,Sales,1,4,Life Sciences,4,Male,86,3,2,Sales Executive,2,Married,4440,7636,0,No,15,3,1,2,16,3,3,15,13,5,8,e78f27ab3ef177a9926e6b90e572b9853ce6cf4d87512836e9ae85807ec9d7fe
31,0,Travel_Rarely,1154,Sales,2,2,Life Sciences,1,Male,54,3,1,Sales Representative,3,Married,3067,6393,0,No,19,3,3,1,3,1,3,2,2,1,2,3d1e557b540ac045b3b327994a351f08a443f9216f9b2b8d3a0f42b58671ac83
38,0,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,Male,72,2,2,Manufacturing Director,3,Married,5321,14284,2,No,11,3,4,1,10,1,3,8,3,7,7,0985b889a1fe4f4e1fb925061ac6fb2247f10875f5fcbe63eec2ab55ed68970e
42,0,Travel_Rarely,557,Research & Development,18,4,Life Sciences,4,Male,35,3,2,Research Scientist,1,Divorced,5410,11189,6,Yes,17,3,3,1,9,3,2,4,3,1,2,d54123de468bd42ea00dafbd777f85fe5fa1ff6404d9838c007953c25c92a1c5
41,0,Travel_Rarely,642,Research & Development,1,3,Life Sciences,4,Male,76,3,1,Research Scientist,4,Married,2782,21412,3,No,22,4,1,1,12,3,3,5,3,1,0,ce8457d59078a699acb70416f88155a96a906b7b7aad43708402e3a3bcc8a4b4
47,0,Non-Travel,1162,Research & Development,1,1,Medical,3,Female,98,3,3,Research Director,2,Married,11957,17231,0,No,18,3,1,2,14,3,1,13,8,5,12,81a83544cf93c245178cbc1620030f1123f435af867c79d87135983c52ab39d9
35,0,Travel_Rarely,1490,Research & Development,11,4,Medical,4,Male,43,3,1,Laboratory Technician,3,Married,2660,20232,7,Yes,11,3,3,1,5,3,3,2,2,2,2,77459b9b941bcb4714d0c121313c900ecf30541d158eb2b9b178cdb8eca6457e
22,0,Travel_Rarely,581,Research & Development,1,2,Life Sciences,4,Male,63,3,1,Research Scientist,3,Single,3375,17624,0,No,12,3,4,0,4,2,4,3,2,1,2,f1cfa5ebb149e8099d561aae57beed6c68f990f45a910ea9d7b460dbcc5350be
35,0,Travel_Rarely,1395,Research & Development,9,4,Medical,2,Male,48,3,2,Research Scientist,3,Single,5098,18698,1,No,19,3,2,0,10,5,3,10,7,0,8,e5e53c784d5d49de1cabb6e904bf3380026aadcb9769775a268dd304dd9aa2df
33,0,Travel_Rarely,501,Research & Development,15,2,Medical,2,Female,95,3,2,Healthcare Representative,4,Married,4878,21653,0,Yes,13,3,1,1,10,6,3,9,7,8,1,f37f3f2b0dc57a86dee4ba6ff855283bb4d2f0dea1c5bd1b708853444c2ffcec
32,0,Travel_Rarely,267,Research & Development,29,4,Life Sciences,3,Female,49,2,1,Laboratory Technician,2,Single,2837,15919,1,No,13,3,3,0,6,3,3,6,2,4,1,7d12ba56e9f8b3dc64f77c87318c4f37bc12cfbf1a37573cdf3e4fa683f20155
40,0,Travel_Rarely,543,Research & Development,1,4,Life Sciences,1,Male,83,3,1,Laboratory Technician,4,Married,2406,4060,8,No,19,3,3,2,8,3,2,1,0,0,0,4b9a7f50c0bb198c6f5414c5a8459f5d216d34ab521ea94c060ea35cac66f900
32,0,Travel_Rarely,234,Sales,1,4,Medical,2,Male,68,2,1,Sales Representative,2,Married,2269,18024,0,No,14,3,2,1,3,2,3,2,2,2,2,7931aa2a1bed855457d1ddf6bc06ab4406a9fba0579045a4d6ff78f9c07c440f
39,0,Travel_Rarely,116,Research & Development,24,1,Life Sciences,1,Male,52,3,2,Research Scientist,4,Single,4108,5340,7,No,13,3,1,0,18,2,3,7,7,1,7,96da37e95d5cc34fe3bef6c89428df859b8a217630d0c664da1daf1539caacf5
38,0,Travel_Rarely,201,Research & Development,10,3,Medical,2,Female,99,1,3,Research Director,3,Married,13206,3376,3,No,12,3,1,1,20,3,3,18,16,1,11,a85e9db4851f7cd3efb8db7bf69a07cfb97bc528b72785a9cff7bdfef7e2279d
32,0,Travel_Rarely,801,Sales,1,4,Marketing,3,Female,48,3,3,Sales Executive,4,Married,10422,24032,1,No,19,3,3,2,14,3,3,14,10,5,7,da6e2f539726fabd1f8cd7c9469a22b36769137975b28abc65fe2dc29e659b77
37,0,Travel_Rarely,161,Research & Development,10,3,Life Sciences,3,Female,42,4,3,Research Director,4,Married,13744,15471,1,Yes,25,4,1,1,16,2,3,16,11,6,8,46e67c525617663b392a53c0e94ba79e62db62a851fb175ae87756d4e73c9718
25,0,Travel_Rarely,1382,Sales,8,2,Other,1,Female,85,3,2,Sales Executive,3,Divorced,4907,13684,0,Yes,22,4,2,1,6,3,2,5,3,0,4,152e69cf3c8e76c8d8b0aed924ddd1708e4c68624611af33d52c2c2814dd5df9
52,0,Non-Travel,585,Sales,29,4,Life Sciences,1,Male,40,3,1,Sales Representative,4,Divorced,3482,19788,2,No,15,3,2,2,16,3,2,9,8,0,0,023e33504ab909cf87a6f4e4e545090e40bdc0a2153e5b68b19f7fad2b737904
44,0,Travel_Rarely,1037,Research & Development,1,3,Medical,2,Male,42,3,1,Research Scientist,4,Single,2436,13422,6,Yes,12,3,3,0,6,2,3,4,3,1,2,73a2af8864fc500fa49048bf3003776c19938f360e56bd03663866fb3087884a
21,0,Travel_Rarely,501,Sales,5,1,Medical,3,Male,58,3,1,Sales Representative,1,Single,2380,25479,1,Yes,11,3,4,0,2,6,3,2,2,1,2,1bea20e1df19b12013976de2b5e0e3d1fb4ba088b59fe53642c324298b21ffd9
39,0,Non-Travel,105,Research & Development,9,3,Life Sciences,4,Male,87,3,5,Manager,4,Single,19431,15302,2,No,13,3,3,0,21,3,2,6,0,1,3,b1ab1e892617f210425f658cf1d361b5489028c8771b56d845fe1c62c1fbc8b0
23,1,Travel_Frequently,638,Sales,9,3,Marketing,4,Male,33,3,1,Sales Representative,1,Married,1790,26956,1,No,19,3,1,1,1,3,2,1,0,1,0,d398b29d3dbbb9bf201d4c7e1c19ff9d43c15fd45a0cec46fbe9885ec3f6e97f
36,0,Travel_Rarely,557,Sales,3,3,Medical,1,Female,94,2,3,Sales Executive,4,Married,7644,12695,0,No,19,3,3,2,10,2,3,9,7,3,4,6557739a67283a8de383fc5c0997fbec7c5721a46f28f3235fc9607598d9016b
36,0,Travel_Frequently,688,Research & Development,4,2,Life Sciences,4,Female,97,3,2,Manufacturing Director,2,Divorced,5131,9192,7,No,13,3,2,3,18,3,3,4,2,0,2,b2b2f104d32c638903e151a9b20d6e27b41d8c0c84cf8458738f83ca2f1dd744
56,0,Non-Travel,667,Research & Development,1,4,Life Sciences,3,Male,57,3,2,Healthcare Representative,3,Divorced,6306,26236,1,No,21,4,1,1,13,2,2,13,12,1,9,158a323a7ba44870f23d96f1516dd70aa48e9a72db4ebb026b0a89e212a208ab
29,1,Travel_Rarely,1092,Research & Development,1,4,Medical,1,Male,36,3,1,Research Scientist,4,Married,4787,26124,9,Yes,14,3,2,3,4,3,4,2,2,2,2,5313e5bf17148de844ff74be3663d47c6e361ca469b30a36337701233c89a15e
42,0,Travel_Rarely,300,Research & Development,2,3,Life Sciences,1,Male,56,3,5,Manager,3,Married,18880,17312,5,No,11,3,1,0,24,2,2,22,6,4,14,d740238f374425d95f71dcd05dd1486800f0887790b992b74ef41fbb5c8e1167
56,1,Travel_Rarely,310,Research & Development,7,2,Technical Degree,4,Male,72,3,1,Laboratory Technician,3,Married,2339,3666,8,No,11,3,4,1,14,4,1,10,9,9,8,4432cb276ffc79e796e2f86c4aabb5a223462ff45d089d30e5c78c38318c55cf
41,0,Travel_Rarely,582,Research & Development,28,4,Life Sciences,1,Female,60,2,4,Manufacturing Director,2,Married,13570,5640,0,No,23,4,3,1,21,3,3,20,7,0,10,bae9aa4081f8783457c6886580a4c8a41fc7a3cdfe070f4e6edc9d7fe9a27207
34,0,Travel_Rarely,704,Sales,28,3,Marketing,4,Female,95,2,2,Sales Executive,3,Married,6712,8978,1,No,21,4,4,2,8,2,3,8,7,1,7,c7c1b4da9b9f745dff12aca04605cb7fb33baf4ba84c5b473b16ef1ed16f9c25
36,0,Non-Travel,301,Sales,15,4,Marketing,4,Male,88,1,2,Sales Executive,4,Divorced,5406,10436,1,No,24,4,1,1,15,4,2,15,12,11,11,97b3e84b5db5f23c51da10dba4f967a0723da721fc136aa00ca43da3ad5e3a6d
41,0,Travel_Rarely,930,Sales,3,3,Life Sciences,3,Male,57,2,2,Sales Executive,2,Divorced,8938,12227,2,No,11,3,3,1,14,5,3,5,4,0,4,3bbcf69de876e98ac944c5276eaeb44308c00a4e89260ad0067c7c9aeb4532b8
32,0,Travel_Rarely,529,Research & Development,2,3,Technical Degree,4,Male,78,3,1,Research Scientist,1,Single,2439,11288,1,No,14,3,4,0,4,4,3,4,2,1,2,b20a51d1d0cd4d4e2f5c6f6b9939e8a4d4db0fb202efc513a8e1cddf9021bf4e
35,0,Travel_Rarely,1146,Human Resources,26,4,Life Sciences,3,Female,31,3,3,Human Resources,4,Single,8837,16642,1,Yes,16,3,3,0,9,2,3,9,0,1,7,df34d853f2f2f1f14b92359f695426dcefc150b3f3a886c05c045b37baa2ee99
38,0,Travel_Rarely,345,Sales,10,2,Life Sciences,1,Female,100,3,2,Sales Executive,4,Married,5343,5982,1,No,11,3,3,1,10,1,3,10,7,1,9,9e088cddb90e91e1ec3e4cae2aee41bd65d74434c60749d67e12fa74d5de9642
50,1,Travel_Frequently,878,Sales,1,4,Life Sciences,2,Male,94,3,2,Sales Executive,3,Divorced,6728,14255,7,No,12,3,4,2,12,3,3,6,3,0,1,2920b9489aa3f6afda2de41a7154c767e3dd4f564a184739efc93af235a83bc2
36,0,Travel_Rarely,1120,Sales,11,4,Marketing,2,Female,100,2,2,Sales Executive,4,Married,6652,14369,4,No,13,3,1,1,8,2,2,6,3,0,0,5997fffe609051d65f99ba4fdec2d391d5a4d015d815f4c1f0f226c8eba64ea6
45,0,Travel_Rarely,374,Sales,20,3,Life Sciences,4,Female,50,3,2,Sales Executive,3,Single,4850,23333,8,No,15,3,3,0,8,3,3,5,3,0,1,53f15ca2c3a39541db966c5d52047590467b0d275a39b54dcb213b544a530c2c
40,0,Travel_Rarely,1322,Research & Development,2,4,Life Sciences,3,Male,52,2,1,Research Scientist,3,Single,2809,2725,2,No,14,3,4,0,8,2,3,2,2,2,2,bfa0ec8bdf2946547879d50a68687ea32e2fa628db187357415858b633d194d9
